Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,0.0,26.9,11.0,0.4003,235.0,2.98
0.0,0.0,0.0,0.0,32.84,39.0,1.8427,281.0,6.05
0.0,1.0,0.0,2.0,26.72,31.0,1.1203,229.0,5.68
0.0,0.0,0.0,0.0,43.89,31.0,0.48,200.0,2.0
0.0,0.0,0.0,0.0,27.22,17.0,1.5217,206.0,3.88
0.0,0.0,0.0,0.0,24.5,10.0,0.3573,111.0,7.21
0.0,0.0,0.0,0.0,20.71,2.0,0.0271,52.0,1.92
0.0,0.0,0.0,0.0,99.88,2.0,0.0666,83.0,0.0
0.0,0.0,0.0,0.0,30.46,2.0,0.031,88.0,1.14
0.0,0.0,0.0,0.0,61.3,2.0,0.03,70.0,1.43
0.0,0.0,0.0,0.0,3.76,1.0,0.0028,104.0,0.96
0.0,0.0,0.0,0.0,66.02,10.0,0.1559,94.0,3.19
0.0,0.0,0.0,0.0,81.21,1.0,0.0284,179.0,0.0
0.0,0.0,0.0,0.0,13.65,22.0,0.4461,217.0,2.76
0.0,0.0,0.0,0.0,43.77,21.0,0.84,350.0,2.0
0.0,0.0,0.0,0.0,42.31,4.0,0.2294,82.0,0.0
0.0,0.0,0.0,0.0,48.89,20.0,1.7004,229.0,4.8
0.0,0.0,0.0,0.0,55.97,4.0,0.0927,121.0,1.65
0.0,0.0,0.0,3.0,40.46,32.0,2.1939,208.0,4.81
0.0,0.0,0.0,0.0,22.43,50.0,1.8594,225.0,2.67
0.0,0.0,0.0,0.0,32.39,59.0,3.3601,584.0,4.62
0.0,0.0,0.0,0.0,23.02,23.0,0.8632,197.0,5.58
0.0,0.0,0.0,0.0,50.4,4.0,0.1008,131.0,1.53
0.0,0.0,0.0,0.0,34.74,1.0,0.0088,51.0,1.96
0.0,0.0,0.0,0.0,32.04,23.0,1.2118,380.0,4.47
0.0,0.0,0.0,0.0,43.94,31.0,1.5893,424.0,2.59
0.0,0.0,0.0,1.0,43.86,22.0,1.0801,226.0,6.19
0.0,0.0,0.0,0.0,7.06,3.0,0.0158,154.0,1.3
0.0,0.0,0.0,1.0,21.04,96.0,2.5416,534.0,9.18
0.0,0.0,1.0,2.0,31.53,93.0,4.8628,1206.0,4.06
0.0,0.0,0.0,0.0,51.16,10.0,0.1293,178.0,3.37
0.0,0.0,0.0,0.0,59.11,9.0,0.702,170.0,2.94
0.0,0.0,0.0,0.0,20.65,49.0,1.92,356.0,5.9
0.0,0.0,0.0,0.0,37.62,8.0,0.0861,182.0,2.75
0.0,0.0,0.0,0.0,68.62,5.0,0.1296,82.0,3.66
0.0,0.0,0.0,1.0,33.33,87.0,4.7438,1088.0,3.77
0.0,0.0,0.0,0.0,64.66,3.0,0.1035,57.0,3.51
0.0,0.0,0.0,0.0,48.94,4.0,0.0854,101.0,0.0
0.0,0.0,0.0,0.0,29.65,7.0,0.1032,268.0,1.87
0.0,0.0,0.0,0.0,33.71,3.0,0.2006,50.0,4.0
0.0,0.0,0.0,0.0,54.22,4.0,0.0735,263.0,0.76
0.0,0.0,0.0,0.0,49.22,7.0,0.0871,87.0,5.75
0.0,0.0,0.0,-1.0,37.93,27.0,0.9673,166.0,6.63
0.0,0.0,0.0,0.0,52.62,2.0,0.0962,113.0,0.0
0.0,0.0,0.0,0.0,32.07,18.0,0.526,264.0,3.79
0.0,0.0,0.0,0.0,14.89,9.0,0.0871,259.0,0.77
0.0,1.0,0.0,0.0,33.43,46.0,0.85,335.0,5.07
0.0,0.0,0.0,0.0,38.94,5.0,0.079,146.0,1.37
0.0,0.0,0.0,-1.0,30.29,49.0,2.3132,531.0,3.01
0.0,0.0,0.0,0.0,54.06,2.0,0.0243,120.0,0.83
0.0,1.0,0.0,0.0,31.56,13.0,0.2963,202.0,2.97
0.0,0.0,0.0,0.0,32.19,12.0,0.5043,98.0,5.1
0.0,0.0,0.0,0.0,45.84,6.0,0.2002,120.0,0.83
0.0,0.0,0.0,0.0,47.89,5.0,0.0805,76.0,2.63
0.0,0.0,0.0,0.0,58.8,6.0,0.3019,171.0,2.34
0.0,0.0,0.0,-1.0,20.6,7.0,0.1887,112.0,1.79
0.0,0.0,0.0,0.0,46.56,3.0,0.0559,90.0,1.11
0.0,0.0,0.0,-1.0,28.77,1.0,0.0149,90.0,1.11
0.0,0.0,0.0,0.0,26.64,16.0,0.7281,263.0,2.28
0.0,0.0,0.0,0.0,53.82,19.0,1.5934,240.0,4.17
0.0,0.0,0.0,0.0,21.54,3.0,0.0163,89.0,2.25
0.0,0.0,0.0,-1.0,53.98,2.0,0.0846,101.0,0.99
0.0,0.0,0.0,0.0,41.86,6.0,0.3663,132.0,0.76
0.0,0.0,0.0,1.0,21.42,45.0,1.5452,417.0,6.0
0.0,0.0,0.0,0.0,54.81,6.0,0.1078,88.0,4.55
0.0,0.0,0.0,0.0,71.39,2.0,0.1571,56.0,3.57
0.0,4.0,0.0,10.0,33.07,414.0,29.554,4420.0,4.28
0.0,0.0,0.0,0.0,30.98,3.0,0.0235,115.0,1.74
0.0,0.0,0.0,0.0,14.76,6.0,0.1024,76.0,0.0
0.0,0.0,0.0,0.0,39.67,1.0,0.01,98.0,1.02
0.0,0.0,0.0,0.0,42.5,11.0,0.4,104.0,5.77
0.0,0.0,0.0,1.0,75.09,3.0,0.0932,46.0,4.35
0.0,0.0,0.0,1.0,42.56,17.0,0.5708,248.0,2.82
0.0,0.0,0.0,1.0,49.57,43.0,2.8655,614.0,4.4
0.0,0.0,0.0,1.0,57.65,8.0,0.7405,123.0,3.25
0.0,0.0,0.0,1.0,37.45,17.0,0.5517,182.0,2.75
0.0,0.0,0.0,0.0,37.13,8.0,0.4794,99.0,5.05
0.0,0.0,0.0,-1.0,25.67,6.0,0.1626,144.0,2.08
0.0,0.0,0.0,0.0,60.46,6.0,0.1844,119.0,0.84
0.0,0.0,0.0,0.0,28.36,11.0,0.5607,157.0,4.46
0.0,0.0,0.0,0.0,53.38,8.0,0.2076,100.0,2.0
0.0,0.0,0.0,0.0,48.7,3.0,0.0434,84.0,1.19
0.0,0.0,0.0,1.0,19.04,37.0,1.1389,280.0,4.64
0.0,0.0,0.0,0.0,27.88,7.0,0.167,83.0,4.82
0.0,0.0,0.0,0.0,39.49,20.0,1.1936,307.0,3.91
0.0,0.0,0.0,0.0,37.62,10.0,0.7743,149.0,3.36
0.0,0.0,0.0,0.0,36.17,25.0,0.4872,105.0,7.62
0.0,0.0,0.0,0.0,82.98,1.0,0.0286,125.0,0.8
0.0,0.0,0.0,0.0,21.28,41.0,2.1274,561.0,4.63
0.0,0.0,0.0,0.0,34.22,3.0,0.0767,78.0,2.56
0.0,0.0,0.0,0.0,46.66,6.0,0.3585,153.0,2.61
0.0,0.0,0.0,0.0,16.27,15.0,0.181,226.0,2.65
0.0,0.0,0.0,0.0,22.24,2.0,0.0157,76.0,0.0
0.0,0.0,0.0,0.0,33.48,3.0,0.0326,145.0,0.69
0.0,0.0,0.0,2.0,40.01,12.0,0.7002,155.0,3.23
0.0,0.0,0.0,0.0,100.0,1.0,0.0219,65.0,0.0
0.0,0.0,0.0,0.0,55.27,21.0,0.9157,86.0,4.65
0.0,0.0,0.0,0.0,6.96,4.0,0.0612,115.0,1.74
0.0,0.0,0.0,0.0,43.04,11.0,0.5721,153.0,1.96
0.0,0.0,0.0,0.0,64.58,3.0,0.1679,376.0,0.27
0.0,0.0,0.0,2.0,28.73,49.0,1.5719,509.0,4.91
0.0,0.0,0.0,0.0,51.78,3.0,0.0436,100.0,2.0
0.0,0.0,0.0,0.0,1.04,1.0,0.0003,78.0,0.0
0.0,0.0,0.0,0.0,27.26,2.0,0.0165,70.0,0.0
0.0,0.0,0.0,0.0,35.27,11.0,0.612,132.0,6.82
0.0,0.0,0.0,1.0,47.08,7.0,0.3726,116.0,1.72
0.0,0.0,0.0,0.0,50.54,3.0,0.2969,79.0,3.8
0.0,0.0,0.0,0.0,81.77,1.0,0.0536,75.0,1.33
0.0,0.0,0.0,0.0,40.0,1.0,0.0124,63.0,1.59
0.0,0.0,0.0,0.0,81.48,4.0,0.2408,73.0,4.11
0.0,0.0,0.0,1.0,52.71,5.0,0.093,124.0,4.03
0.0,0.0,0.0,1.0,33.31,28.0,2.0415,466.0,3.86
0.0,0.0,0.0,0.0,20.57,9.0,0.1291,70.0,1.43
0.0,0.0,0.0,0.0,17.7,5.0,0.1249,100.0,4.0
0.0,0.0,0.0,0.0,41.88,4.0,0.0526,109.0,0.92
0.0,0.0,0.0,0.0,68.65,3.0,0.1058,107.0,0.0
0.0,0.0,0.0,0.0,53.99,3.0,0.0571,47.0,2.13
0.0,0.0,0.0,0.0,53.05,2.0,0.1117,131.0,0.76
0.0,0.0,0.0,0.0,26.27,4.0,0.1109,74.0,0.0
0.0,0.0,0.0,0.0,20.87,25.0,1.206,270.0,4.81
