Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,0.0,17.85,62.0,1.4999,434.0,4.15
0.0,0.0,0.0,0.0,37.16,39.0,0.5113,355.0,4.23
0.0,0.0,0.0,0.0,54.26,5.0,0.1779,168.0,1.19
0.0,0.0,0.0,0.0,36.93,15.0,0.14,194.0,3.09
0.0,0.0,0.0,0.0,30.84,40.0,1.1786,414.0,5.56
0.0,6.0,3.0,12.0,25.38,765.0,45.7918,3833.0,9.91
0.0,3.0,0.0,0.0,38.4,32.0,0.4335,302.0,2.65
0.0,0.0,0.0,0.0,49.5,15.0,0.1877,242.0,2.89
0.0,2.0,1.0,6.0,34.82,365.0,15.9555,1466.0,10.37
0.0,0.0,0.0,1.0,29.75,152.0,7.0477,982.0,7.43
0.0,0.0,0.0,8.0,49.33,525.0,24.7496,4364.0,6.9
0.0,0.0,0.0,0.0,34.99,9.0,0.0796,232.0,1.29
0.0,0.0,0.0,0.0,30.62,27.0,0.2916,249.0,6.02
0.0,6.0,0.0,4.0,29.15,430.0,20.7887,2622.0,7.74
0.0,0.0,0.0,0.0,19.7,11.0,0.1204,221.0,0.9
0.0,0.0,0.0,0.0,29.36,41.0,1.03,443.0,4.51
0.0,0.0,1.0,0.0,37.49,38.0,0.6489,444.0,3.83
0.0,0.0,0.0,0.0,19.09,6.0,0.029,184.0,2.17
0.0,0.0,0.0,0.0,28.56,26.0,0.7096,281.0,3.2
0.0,0.0,0.0,2.0,24.35,50.0,2.3845,403.0,5.71
0.0,0.0,0.0,0.0,40.83,23.0,0.2374,283.0,2.83
0.0,0.0,0.0,0.0,41.01,6.0,0.0868,318.0,1.57
0.0,0.0,0.0,0.0,41.92,18.0,0.2662,285.0,2.81
0.0,3.0,1.0,3.0,29.25,85.0,2.8726,569.0,8.08
0.0,0.0,1.0,2.0,21.21,137.0,6.8537,624.0,8.65
0.0,0.0,0.0,1.0,39.85,70.0,6.0213,459.0,5.88
0.0,0.0,0.0,2.0,34.89,71.0,3.6127,367.0,7.08
0.0,3.0,1.0,8.0,42.84,364.0,18.0214,1668.0,7.49
0.0,0.0,0.0,0.0,32.06,23.0,0.3359,326.0,3.37
0.0,0.0,0.0,0.0,14.76,17.0,0.315,253.0,2.37
0.0,0.0,0.0,2.0,37.02,50.0,2.8843,535.0,5.98
0.0,11.0,4.0,22.0,24.75,1369.0,79.9044,10228.0,6.96
0.0,0.0,1.0,2.0,33.69,130.0,9.4541,793.0,6.43
0.0,0.0,0.0,0.0,50.14,15.0,0.1901,249.0,1.61
0.0,0.0,0.0,1.0,45.6,60.0,1.5201,661.0,3.93
0.0,0.0,0.0,0.0,24.13,41.0,0.3491,387.0,4.65
0.0,0.0,0.0,0.0,16.68,17.0,0.4134,267.0,2.25
0.0,0.0,0.0,0.0,33.19,18.0,0.3319,295.0,1.36
0.0,0.0,0.0,2.0,52.06,34.0,2.3993,402.0,4.48
0.0,0.0,0.0,0.0,35.8,25.0,0.3157,304.0,3.95
0.0,0.0,0.0,0.0,47.92,32.0,1.4652,495.0,3.43
0.0,0.0,1.0,2.0,25.61,232.0,10.4454,1271.0,6.06
0.0,0.0,0.0,0.0,38.77,43.0,1.2595,421.0,4.75
0.0,0.0,0.0,0.0,33.1,44.0,0.5139,612.0,3.59
0.0,0.0,0.0,5.0,30.62,104.0,6.874,656.0,8.84
0.0,0.0,0.0,0.0,37.1,31.0,1.2141,312.0,2.56
0.0,0.0,0.0,0.0,32.44,27.0,0.7493,271.0,6.27
0.0,0.0,0.0,0.0,31.13,61.0,0.6699,583.0,4.97
0.0,0.0,0.0,0.0,36.7,21.0,0.7365,251.0,3.19
0.0,0.0,0.0,0.0,31.29,40.0,0.4415,590.0,3.22
0.0,0.0,0.0,0.0,39.13,16.0,0.1583,274.0,2.92
0.0,0.0,0.0,0.0,34.3,31.0,0.3751,463.0,3.02
0.0,1.0,0.0,6.0,28.63,180.0,9.0618,1241.0,7.49
0.0,0.0,0.0,1.0,14.65,29.0,0.7897,289.0,4.15
0.0,0.0,0.0,0.0,24.64,61.0,1.286,351.0,4.27
0.0,2.0,0.0,4.0,45.53,250.0,14.3218,2203.0,6.99
0.0,0.0,0.0,0.0,47.59,3.0,0.0361,172.0,0.58
0.0,0.0,0.0,3.0,26.54,106.0,5.5095,499.0,7.82
0.0,0.0,0.0,0.0,37.36,44.0,0.5799,396.0,5.56
0.0,0.0,0.0,5.0,33.09,221.0,10.6637,1154.0,10.66
0.0,0.0,1.0,0.0,38.54,88.0,2.2236,716.0,5.45
0.0,0.0,0.0,1.0,27.6,109.0,5.2895,712.0,8.29
0.0,0.0,0.0,0.0,23.55,26.0,1.0155,365.0,3.84
0.0,0.0,0.0,0.0,42.08,30.0,0.4454,302.0,2.98
0.0,0.0,0.0,0.0,30.04,24.0,0.689,331.0,4.23
0.0,2.0,0.0,8.0,32.5,354.0,19.0783,2225.0,7.96
0.0,0.0,0.0,1.0,38.62,16.0,0.1562,215.0,4.19
0.0,0.0,0.0,2.0,30.96,52.0,2.348,291.0,3.78
0.0,0.0,0.0,1.0,45.53,31.0,2.1996,313.0,3.83
0.0,1.0,0.0,3.0,30.41,318.0,18.9406,1911.0,7.43
0.0,0.0,0.0,3.0,25.84,209.0,10.5895,1004.0,9.76
0.0,0.0,0.0,0.0,24.46,46.0,1.1877,510.0,5.69
0.0,0.0,0.0,0.0,23.94,34.0,1.4312,412.0,4.61
0.0,0.0,1.0,0.0,31.64,81.0,1.6802,484.0,5.37
0.0,0.0,0.0,0.0,48.8,18.0,0.3099,303.0,2.31
0.0,0.0,1.0,0.0,37.99,69.0,1.7184,341.0,3.81
0.0,0.0,0.0,2.0,25.84,177.0,7.586,1203.0,7.98
0.0,0.0,0.0,0.0,47.05,18.0,1.1479,198.0,4.55
0.0,0.0,0.0,1.0,32.91,90.0,3.7185,599.0,6.18
0.0,0.0,0.0,0.0,34.64,33.0,1.6671,395.0,4.81
0.0,0.0,0.0,0.0,31.12,52.0,3.9825,385.0,6.75
0.0,0.0,0.0,1.0,27.53,19.0,0.6045,209.0,4.31
0.0,0.0,0.0,0.0,44.57,17.0,0.2673,274.0,2.55
0.0,0.0,0.0,0.0,34.72,30.0,0.3674,377.0,4.77
0.0,0.0,0.0,1.0,41.47,68.0,1.8487,656.0,3.81
0.0,3.0,0.0,9.0,29.84,436.0,24.1745,2684.0,7.38
0.0,1.0,0.0,4.0,41.65,171.0,8.2308,832.0,9.5
0.0,0.0,0.0,2.0,40.04,180.0,3.9643,5366.0,2.29
0.0,0.0,0.0,0.0,21.41,35.0,0.9429,451.0,3.33
0.0,0.0,0.0,0.0,29.04,15.0,0.1101,206.0,5.34
0.0,0.0,0.0,1.0,42.66,113.0,3.6421,1028.0,4.28
0.0,0.0,2.0,1.0,36.49,59.0,0.7595,259.0,2.32
0.0,0.0,0.0,3.0,30.14,108.0,10.9399,722.0,6.65
0.0,3.0,0.0,1.0,27.67,37.0,1.4931,272.0,4.78
0.0,0.0,0.0,0.0,46.23,24.0,0.7274,280.0,3.21
0.0,0.0,0.0,0.0,40.82,17.0,0.2448,349.0,2.29
0.0,1.0,0.0,0.0,33.15,46.0,0.8471,402.0,3.23
0.0,0.0,0.0,0.0,43.22,28.0,0.3059,328.0,3.66
0.0,0.0,0.0,0.0,22.96,32.0,0.9958,413.0,3.39
0.0,0.0,0.0,2.0,37.55,234.0,15.4512,1228.0,9.77
0.0,0.0,0.0,3.0,20.42,251.0,8.4996,772.0,6.09
0.0,1.0,2.0,7.0,24.7,489.0,20.0604,2130.0,10.47
0.0,0.0,0.0,0.0,27.11,15.0,0.1028,323.0,3.72
0.0,1.0,1.0,8.0,30.74,463.0,17.9067,2268.0,10.41
0.0,0.0,0.0,0.0,48.6,17.0,0.459,404.0,3.22
0.0,0.0,0.0,1.0,44.86,46.0,4.2473,343.0,7.29
0.0,0.0,0.0,0.0,41.67,25.0,0.2633,298.0,4.03
0.0,0.0,0.0,1.0,37.16,193.0,6.9325,781.0,5.25
0.0,1.0,1.0,4.0,43.66,285.0,19.3906,1478.0,8.66
0.0,0.0,0.0,2.0,43.85,66.0,3.9231,555.0,6.49
0.0,0.0,0.0,0.0,46.59,12.0,0.1972,174.0,0.57
0.0,0.0,0.0,0.0,45.6,28.0,0.4505,344.0,4.65
0.0,0.0,0.0,0.0,31.62,12.0,0.1729,285.0,1.4
0.0,0.0,0.0,0.0,23.22,17.0,0.4561,224.0,1.79
0.0,0.0,0.0,0.0,51.62,44.0,0.5741,539.0,3.71
0.0,0.0,0.0,0.0,31.07,47.0,1.2492,416.0,4.33
0.0,0.0,0.0,0.0,20.33,24.0,1.1021,301.0,4.98
0.0,0.0,0.0,0.0,33.65,179.0,5.7561,865.0,5.2
0.0,0.0,0.0,1.0,39.4,84.0,5.488,491.0,7.94
0.0,3.0,0.0,17.0,47.44,427.0,10.9167,6228.0,5.09
0.0,0.0,0.0,0.0,58.59,27.0,0.5581,373.0,3.22
0.0,0.0,0.0,0.0,28.75,7.0,0.0509,174.0,0.57
0.0,1.0,0.0,0.0,32.57,74.0,2.0621,730.0,4.11
0.0,0.0,0.0,0.0,40.34,23.0,0.3273,387.0,3.1
0.0,0.0,0.0,0.0,27.49,9.0,0.0625,223.0,1.35
0.0,0.0,0.0,0.0,44.98,10.0,0.1587,318.0,2.52
0.0,0.0,0.0,1.0,27.28,172.0,7.7813,847.0,9.92
