Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,1.0,40.71,18.0,0.2056,220.0,5.0
0.0,0.0,0.0,0.0,48.51,3.0,0.1391,85.0,2.35
0.0,0.0,0.0,0.0,32.63,14.0,0.1358,281.0,3.56
0.0,0.0,0.0,0.0,34.02,28.0,0.2778,605.0,2.81
0.0,0.0,0.0,0.0,42.16,2.0,0.0208,68.0,1.47
0.0,0.0,0.0,0.0,26.18,66.0,3.5135,880.0,3.98
0.0,1.0,0.0,1.0,41.22,124.0,4.785,917.0,7.85
0.0,0.0,0.0,0.0,33.44,20.0,0.2359,242.0,6.2
0.0,1.0,0.0,0.0,19.81,60.0,2.0005,538.0,6.88
0.0,0.0,0.0,0.0,36.75,10.0,0.1715,334.0,1.5
0.0,0.0,0.0,0.0,12.68,6.0,0.1393,67.0,8.96
0.0,0.0,0.0,0.0,5.89,18.0,0.1263,191.0,5.24
0.0,0.0,0.0,0.0,37.83,4.0,0.1202,80.0,1.25
0.0,0.0,0.0,0.0,76.52,1.0,0.0918,346.0,0.29
0.0,0.0,0.0,0.0,28.17,4.0,0.087,339.0,0.59
0.0,2.0,0.0,1.0,41.62,28.0,1.3856,331.0,2.11
0.0,0.0,0.0,0.0,42.87,4.0,0.0757,333.0,0.3
0.0,0.0,0.0,0.0,52.72,1.0,0.024,77.0,0.0
0.0,0.0,0.0,0.0,33.91,15.0,0.7107,1141.0,0.88
0.0,3.0,0.0,3.0,14.75,369.0,8.2879,1671.0,12.09
0.0,0.0,0.0,0.0,11.87,11.0,0.2337,765.0,1.05
0.0,0.0,0.0,0.0,20.95,13.0,0.1271,565.0,1.24
0.0,0.0,0.0,0.0,89.51,1.0,0.0214,80.0,1.25
0.0,0.0,0.0,0.0,35.87,18.0,1.2197,134.0,8.96
0.0,0.0,0.0,0.0,51.7,8.0,0.1068,110.0,4.55
0.0,0.0,0.0,0.0,38.74,12.0,0.6766,281.0,2.85
0.0,0.0,0.0,0.0,25.78,25.0,1.0687,172.0,5.81
0.0,0.0,0.0,0.0,17.88,20.0,0.1252,571.0,2.28
0.0,0.0,0.0,0.0,36.54,47.0,1.1258,370.0,8.65
0.0,0.0,0.0,1.0,23.69,66.0,0.6557,1327.0,3.24
0.0,0.0,0.0,0.0,41.38,17.0,0.3204,382.0,3.66
0.0,16.0,1.0,18.0,22.2,1240.0,43.593,3192.0,14.88
0.0,0.0,0.0,1.0,8.08,5.0,0.0363,106.0,1.89
0.0,0.0,0.0,0.0,37.06,9.0,0.5633,211.0,4.27
0.0,0.0,0.0,0.0,69.61,5.0,0.1904,85.0,2.35
0.0,0.0,0.0,0.0,17.26,13.0,0.3603,96.0,4.17
0.0,0.0,0.0,0.0,30.85,17.0,0.169,305.0,3.93
0.0,0.0,0.0,0.0,30.05,6.0,0.1562,351.0,0.57
0.0,0.0,0.0,5.0,25.03,72.0,3.049,686.0,4.66
0.0,0.0,0.0,0.0,53.43,3.0,0.061,86.0,0.0
0.0,4.0,0.0,8.0,35.87,675.0,24.1432,2527.0,12.7
0.0,0.0,0.0,0.0,36.04,11.0,0.4614,111.0,7.21
0.0,0.0,0.0,0.0,49.08,54.0,1.0822,414.0,6.04
0.0,1.0,0.0,0.0,28.62,121.0,5.7434,1463.0,4.65
0.0,0.0,0.0,0.0,45.76,1.0,0.0252,69.0,0.0
0.0,1.0,0.0,1.0,28.58,51.0,2.8095,200.0,12.5
0.0,0.0,0.0,0.0,20.87,8.0,0.0775,95.0,4.21
0.0,0.0,0.0,0.0,55.0,3.0,0.1494,69.0,4.35
0.0,0.0,0.0,1.0,66.32,31.0,1.519,580.0,1.9
0.0,0.0,0.0,1.0,33.17,31.0,0.6742,352.0,6.82
0.0,0.0,0.0,0.0,5.92,4.0,0.006,120.0,3.33
0.0,0.0,0.0,1.0,26.75,25.0,1.0884,366.0,3.55
0.0,0.0,0.0,1.0,56.99,82.0,6.8146,794.0,2.52
0.0,0.0,0.0,1.0,14.04,56.0,1.6903,548.0,4.74
0.0,0.0,0.0,0.0,61.55,3.0,0.0415,90.0,3.33
0.0,0.0,0.0,2.0,30.75,76.0,4.1419,797.0,7.03
0.0,0.0,0.0,0.0,22.69,39.0,1.1011,776.0,2.06
0.0,0.0,0.0,0.0,24.53,9.0,0.3214,72.0,9.72
0.0,0.0,0.0,0.0,27.41,68.0,4.6642,753.0,5.18
0.0,0.0,0.0,0.0,25.53,10.0,0.3873,57.0,0.0
0.0,0.0,0.0,1.0,25.32,9.0,0.1792,197.0,2.03
0.0,0.0,0.0,0.0,51.18,5.0,0.0746,81.0,1.23
0.0,0.0,0.0,1.0,44.94,22.0,1.9006,244.0,4.92
0.0,0.0,0.0,1.0,42.66,62.0,0.3527,225.0,3.56
0.0,0.0,0.0,1.0,34.4,59.0,3.8509,293.0,6.83
0.0,0.0,0.0,0.0,18.03,11.0,0.3625,167.0,3.59
0.0,0.0,0.0,0.0,42.02,4.0,0.1695,128.0,2.34
0.0,0.0,0.0,1.0,9.34,31.0,0.4946,307.0,5.86
0.0,1.0,0.0,1.0,50.07,90.0,5.6582,949.0,3.58
0.0,0.0,0.0,0.0,27.09,9.0,0.2432,110.0,6.36
0.0,1.0,0.0,3.0,23.13,117.0,6.5253,417.0,7.91
0.0,0.0,0.0,0.0,17.55,25.0,0.7556,184.0,10.33
0.0,0.0,0.0,2.0,17.7,60.0,0.469,1010.0,4.55
0.0,0.0,0.0,0.0,24.45,14.0,0.211,468.0,1.28
0.0,0.0,0.0,0.0,23.4,10.0,0.0826,234.0,3.85
0.0,0.0,0.0,0.0,62.79,3.0,0.1266,60.0,1.67
0.0,0.0,0.0,0.0,30.91,16.0,0.3242,108.0,5.56
0.0,0.0,0.0,0.0,41.03,4.0,0.1313,319.0,0.31
0.0,0.0,0.0,0.0,38.01,7.0,0.2594,71.0,7.04
0.0,0.0,0.0,1.0,20.32,67.0,2.6552,419.0,7.88
0.0,0.0,0.0,0.0,16.31,4.0,0.0207,91.0,1.1
0.0,0.0,0.0,0.0,14.55,8.0,0.1183,110.0,3.64
0.0,0.0,0.0,0.0,21.31,3.0,0.0293,77.0,0.0
0.0,0.0,0.0,0.0,21.38,9.0,0.0609,66.0,1.52
0.0,1.0,0.0,2.0,31.56,84.0,2.9166,1067.0,4.31
0.0,0.0,0.0,0.0,26.31,2.0,0.0305,85.0,1.18
0.0,0.0,0.0,1.0,32.71,20.0,0.2308,223.0,5.38
0.0,0.0,0.0,1.0,32.29,84.0,1.0699,1388.0,4.68
0.0,0.0,0.0,1.0,54.27,3.0,0.1067,94.0,3.19
0.0,0.0,0.0,0.0,41.64,2.0,0.0657,67.0,1.49
0.0,0.0,0.0,0.0,30.24,8.0,0.1304,525.0,0.76
0.0,0.0,0.0,0.0,4.61,2.0,0.0022,106.0,1.89
0.0,0.0,0.0,0.0,27.55,8.0,0.36,150.0,2.0
0.0,0.0,0.0,1.0,38.03,35.0,1.1387,231.0,5.63
0.0,0.0,0.0,1.0,35.3,45.0,0.9354,560.0,2.68
0.0,21.0,5.0,38.0,23.82,2061.0,99.2919,9558.0,14.01
0.0,0.0,0.0,0.0,24.71,2.0,0.0292,366.0,0.27
0.0,0.0,0.0,0.0,56.38,71.0,5.2598,782.0,3.71
0.0,0.0,0.0,0.0,46.15,4.0,0.2502,80.0,3.75
0.0,0.0,0.0,0.0,21.7,51.0,1.3897,266.0,11.65
0.0,0.0,0.0,0.0,26.81,21.0,0.3441,583.0,0.51
0.0,0.0,0.0,0.0,55.88,4.0,0.3117,160.0,1.88
0.0,0.0,0.0,0.0,24.33,11.0,0.658,169.0,4.73
0.0,0.0,0.0,0.0,26.83,3.0,0.093,19.0,10.53
0.0,0.0,0.0,0.0,64.96,5.0,0.1146,94.0,4.26
0.0,0.0,0.0,0.0,10.35,8.0,0.0952,357.0,1.68
0.0,0.0,0.0,0.0,38.59,104.0,5.2392,940.0,6.17
0.0,2.0,0.0,3.0,34.46,61.0,2.9309,302.0,7.28
0.0,0.0,0.0,0.0,34.78,8.0,0.0981,194.0,2.58
0.0,0.0,0.0,0.0,33.51,52.0,0.9681,281.0,14.23
0.0,2.0,1.0,2.0,26.44,254.0,11.1351,1331.0,11.12
0.0,0.0,0.0,2.0,35.01,118.0,7.5963,1140.0,4.82
0.0,2.0,0.0,2.0,16.02,173.0,4.9581,1621.0,7.83
0.0,1.0,0.0,2.0,22.02,116.0,4.5618,745.0,9.4
0.0,2.0,0.0,0.0,33.35,67.0,2.5818,317.0,13.56
0.0,0.0,0.0,1.0,23.12,81.0,1.0249,104.0,1.92
0.0,0.0,0.0,0.0,31.06,25.0,0.9749,297.0,4.04
0.0,0.0,0.0,0.0,70.33,1.0,0.0158,79.0,1.27
0.0,0.0,0.0,0.0,17.07,7.0,0.2102,99.0,3.03
0.0,0.0,0.0,1.0,34.43,40.0,1.2662,127.0,11.02
0.0,1.0,0.0,0.0,31.8,64.0,1.3623,345.0,7.54
0.0,1.0,0.0,0.0,27.07,40.0,2.1834,996.0,2.61
0.0,0.0,0.0,0.0,30.36,6.0,0.1219,321.0,1.25
0.0,0.0,0.0,0.0,58.16,24.0,0.3528,622.0,1.77
0.0,0.0,0.0,0.0,0.96,1.0,0.0008,52.0,0.0
0.0,0.0,0.0,2.0,21.83,37.0,1.095,325.0,4.0
0.0,0.0,0.0,0.0,43.37,6.0,0.2132,70.0,4.29
