Новые комментарии,Поделились,"Отметки ""Не нравится""","Отметки ""Нравится""",Средний процент просмотра (%),Просмотры,Время просмотра (часы),Показы,CTR для значков видео (%)
0.0,0.0,0.0,0.0,26.77,18.0,0.2235,291.0,2.06
0.0,0.0,0.0,0.0,35.16,8.0,0.2547,119.0,1.68
0.0,0.0,0.0,0.0,31.95,8.0,0.1888,409.0,1.22
0.0,0.0,0.0,0.0,25.56,9.0,0.1508,280.0,2.14
0.0,0.0,0.0,0.0,51.55,4.0,0.0521,147.0,1.36
0.0,1.0,1.0,2.0,26.66,104.0,4.5138,734.0,5.99
0.0,0.0,0.0,0.0,43.96,23.0,1.4745,468.0,1.71
0.0,0.0,0.0,1.0,17.86,20.0,0.7679,949.0,1.26
0.0,0.0,0.0,0.0,59.53,6.0,0.0804,100.0,3.0
0.0,0.0,0.0,0.0,10.0,23.0,0.2862,724.0,1.52
0.0,0.0,0.0,0.0,26.81,24.0,0.926,176.0,5.68
0.0,0.0,0.0,1.0,19.04,27.0,1.2864,413.0,3.63
0.0,0.0,0.0,1.0,44.97,16.0,1.0913,175.0,4.0
0.0,0.0,0.0,0.0,38.98,9.0,0.2757,313.0,0.96
0.0,0.0,0.0,0.0,11.82,3.0,0.0103,265.0,1.13
0.0,1.0,0.0,0.0,30.77,65.0,3.8443,423.0,5.91
0.0,0.0,0.0,1.0,27.32,111.0,5.7443,454.0,6.83
0.0,0.0,0.0,1.0,14.92,5.0,0.0752,306.0,0.33
0.0,0.0,0.0,1.0,47.73,43.0,2.5767,511.0,3.33
0.0,0.0,0.0,-1.0,23.52,15.0,0.3518,178.0,5.06
0.0,0.0,0.0,0.0,99.82,1.0,0.0599,183.0,0.0
0.0,0.0,0.0,1.0,21.38,65.0,3.3506,322.0,6.21
0.0,1.0,0.0,0.0,23.7,46.0,1.8779,244.0,9.02
0.0,0.0,0.0,0.0,24.96,6.0,0.0661,2208.0,0.14
0.0,0.0,0.0,0.0,0.06,2.0,0.0001,301.0,0.33
0.0,0.0,0.0,0.0,43.8,6.0,0.0876,190.0,1.58
0.0,0.0,0.0,0.0,52.74,1.0,0.0355,176.0,0.57
0.0,0.0,0.0,1.0,36.39,18.0,0.4294,267.0,3.0
0.0,0.0,0.0,0.0,23.08,4.0,0.09,193.0,0.52
0.0,3.0,0.0,2.0,21.27,93.0,3.8577,459.0,7.19
0.0,4.0,0.0,4.0,24.79,263.0,14.8518,1850.0,7.24
0.0,0.0,0.0,0.0,38.27,4.0,0.0489,290.0,0.34
0.0,0.0,0.0,0.0,29.98,1.0,0.0305,314.0,0.32
0.0,0.0,0.0,0.0,16.96,2.0,0.0155,267.0,0.0
0.0,0.0,0.0,0.0,32.01,7.0,0.071,196.0,2.55
0.0,0.0,0.0,0.0,16.47,2.0,0.0191,297.0,0.0
0.0,0.0,0.0,0.0,49.84,16.0,0.2348,334.0,1.5
0.0,0.0,0.0,1.0,44.17,23.0,0.4007,646.0,2.63
0.0,0.0,0.0,0.0,22.37,17.0,0.2493,105.0,2.86
0.0,0.0,0.0,1.0,34.39,15.0,0.4069,194.0,1.03
0.0,1.0,0.0,0.0,19.66,37.0,1.1882,221.0,2.26
0.0,0.0,0.0,1.0,41.78,44.0,1.5729,510.0,3.92
0.0,1.0,0.0,0.0,41.77,47.0,1.1561,570.0,1.58
0.0,0.0,0.0,0.0,48.14,27.0,1.7078,443.0,3.84
0.0,0.0,0.0,0.0,53.44,4.0,0.2898,113.0,0.88
0.0,3.0,0.0,0.0,25.28,89.0,2.6932,420.0,5.0
0.0,0.0,0.0,0.0,36.86,12.0,0.6168,177.0,3.39
0.0,0.0,0.0,1.0,25.52,26.0,1.6314,151.0,3.31
0.0,0.0,0.0,1.0,32.41,7.0,0.259,64.0,4.69
0.0,0.0,0.0,0.0,45.28,9.0,0.1438,122.0,2.46
0.0,0.0,0.0,3.0,43.17,84.0,4.7348,1109.0,4.87
0.0,0.0,0.0,3.0,30.24,127.0,5.3553,592.0,7.26
0.0,0.0,0.0,0.0,46.92,7.0,0.1086,205.0,2.44
0.0,1.0,0.0,1.0,42.49,59.0,1.3928,465.0,6.24
0.0,3.0,0.0,0.0,24.88,249.0,10.05,1766.0,8.72
0.0,0.0,0.0,0.0,39.24,37.0,2.6698,626.0,3.83
0.0,2.0,0.0,3.0,15.67,191.0,5.3528,2264.0,5.7
0.0,2.0,0.0,2.0,35.55,114.0,4.6828,503.0,12.52
0.0,1.0,0.0,0.0,29.25,86.0,1.3834,313.0,2.56
0.0,1.0,0.0,0.0,34.23,31.0,1.3351,308.0,4.55
0.0,0.0,0.0,0.0,33.53,4.0,0.0302,84.0,1.19
0.0,0.0,0.0,0.0,21.06,23.0,0.8518,210.0,2.38
0.0,2.0,0.0,0.0,30.63,40.0,1.1264,273.0,2.93
0.0,1.0,0.0,2.0,34.07,203.0,4.6301,685.0,6.13
0.0,0.0,0.0,0.0,21.02,26.0,1.1021,477.0,2.31
0.0,0.0,0.0,0.0,53.52,4.0,0.0541,404.0,0.74
0.0,0.0,0.0,0.0,21.86,34.0,1.0073,265.0,4.15
0.0,0.0,0.0,0.0,39.8,4.0,0.1305,210.0,0.95
0.0,0.0,0.0,0.0,44.4,3.0,0.0592,277.0,0.36
0.0,0.0,0.0,0.0,45.1,16.0,0.3087,797.0,1.38
0.0,0.0,0.0,0.0,44.58,8.0,0.106,408.0,0.49
0.0,0.0,0.0,1.0,31.36,5.0,0.1106,296.0,0.68
0.0,0.0,0.0,2.0,31.1,45.0,1.893,507.0,3.16
0.0,0.0,0.0,0.0,60.6,1.0,0.0187,152.0,0.0
0.0,2.0,0.0,1.0,36.39,144.0,7.5392,971.0,6.9
0.0,0.0,0.0,0.0,44.2,6.0,0.0987,297.0,1.01
0.0,0.0,0.0,2.0,14.32,64.0,3.5483,4382.0,0.94
0.0,0.0,0.0,2.0,36.72,51.0,2.5335,308.0,2.92
0.0,0.0,1.0,3.0,46.85,146.0,2.4131,676.0,2.96
0.0,0.0,0.0,0.0,24.01,62.0,4.8968,587.0,3.41
0.0,0.0,0.0,0.0,35.08,11.0,0.5627,180.0,3.33
0.0,0.0,0.0,0.0,48.5,6.0,0.1908,108.0,0.0
0.0,0.0,2.0,1.0,36.31,14.0,0.1695,172.0,1.16
0.0,0.0,0.0,0.0,42.43,2.0,0.0431,168.0,1.19
0.0,0.0,0.0,0.0,78.91,2.0,0.0386,183.0,0.55
0.0,0.0,0.0,0.0,7.32,9.0,0.0497,169.0,2.37
0.0,0.0,0.0,0.0,48.23,20.0,0.2277,170.0,0.59
0.0,0.0,0.0,1.0,54.17,6.0,0.1138,519.0,0.58
0.0,0.0,0.0,0.0,20.96,63.0,1.9621,441.0,3.17
0.0,1.0,0.0,1.0,27.18,47.0,1.1675,655.0,2.44
0.0,0.0,0.0,2.0,12.87,41.0,0.5011,4669.0,0.51
0.0,0.0,0.0,0.0,23.83,18.0,0.5814,231.0,4.76
0.0,2.0,0.0,1.0,33.78,103.0,6.0499,650.0,8.46
0.0,0.0,0.0,0.0,51.04,4.0,0.0845,371.0,0.27
0.0,0.0,0.0,2.0,26.79,90.0,4.0849,285.0,4.56
0.0,0.0,0.0,0.0,17.85,87.0,2.575,418.0,5.26
0.0,3.0,0.0,4.0,26.78,171.0,8.0514,1175.0,7.66
0.0,0.0,0.0,5.0,21.29,205.0,7.1174,1008.0,12.1
0.0,0.0,0.0,0.0,31.27,19.0,0.2971,389.0,1.03
0.0,0.0,0.0,0.0,24.02,6.0,0.0364,145.0,1.38
0.0,4.0,0.0,2.0,30.49,108.0,5.4142,1248.0,4.09
0.0,0.0,0.0,1.0,35.32,46.0,1.8188,569.0,5.62
0.0,0.0,0.0,0.0,38.57,11.0,0.317,499.0,1.4
0.0,3.0,1.0,5.0,23.27,298.0,8.7264,1033.0,9.39
0.0,10.0,2.0,10.0,31.36,455.0,23.6623,3467.0,7.93
0.0,0.0,0.0,0.0,49.96,26.0,0.3283,387.0,3.88
0.0,0.0,0.0,0.0,38.14,19.0,0.9542,324.0,4.32
0.0,3.0,0.0,1.0,21.45,137.0,5.5761,695.0,10.36
0.0,0.0,0.0,0.0,41.87,26.0,0.3115,580.0,3.28
0.0,0.0,0.0,0.0,61.8,3.0,0.07,214.0,0.93
0.0,3.0,1.0,16.0,31.33,516.0,26.4475,3992.0,6.41
0.0,0.0,0.0,1.0,27.29,19.0,0.9895,2108.0,0.57
0.0,0.0,0.0,0.0,35.93,11.0,0.2108,191.0,1.57
0.0,0.0,0.0,0.0,61.43,3.0,0.0804,258.0,0.0
0.0,0.0,0.0,0.0,46.99,5.0,0.1168,525.0,0.0
0.0,0.0,0.0,2.0,59.09,13.0,1.5235,130.0,3.85
0.0,3.0,0.0,2.0,38.84,127.0,6.8788,1156.0,5.36
0.0,0.0,0.0,0.0,24.01,24.0,0.1953,596.0,0.67
0.0,0.0,0.0,1.0,39.94,11.0,0.1111,183.0,2.19
0.0,0.0,1.0,1.0,24.99,99.0,2.3369,376.0,6.91
0.0,0.0,0.0,0.0,18.87,8.0,0.1379,359.0,1.67
0.0,0.0,0.0,0.0,18.26,22.0,0.2611,621.0,1.13
0.0,1.0,0.0,2.0,33.71,143.0,2.6646,642.0,7.79
